smiles,label_3cl,label_cell
CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,,1.0
CCN1c2ncc(CCOc3cc[n+]([O-])c4ccccc34)cc2C(=O)N(C)c2cccnc21,,1.0
CCc1nc(N2CCN(C(=O)CCl)CC2)c2c3c(sc2n1)CC(C)CC3,1.0,
COC(=O)NC(C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,0.0,0.0
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)COc1cccc(N(C)C)c1)C(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,1.0,
Cl.Cl.Clc1ccccc1CNCC1CCC(CNCc2ccccc2Cl)CC1,,1.0
COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CCN(C)C(=O)C4)CC3)cc1)C(=O)C2,0.0,0.0
O=C(NCC(=O)N1CCN(Cc2ccccc2)CC1)c1ccc(Br)cc1,1.0,
O=C(Nc1ccc(S(=O)(=O)C(F)(F)F)cc1)C1=CCN(c2ncccc2C(F)(F)F)CC1,0.0,0.0
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,,1.0
COc1cc2nc(N3CCC(N4CCCCC4)CC3)nc(NC3CCCCCC3)c2cc1OC.Cl.Cl,,1.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,,1.0
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl,,1.0
COCCOC(=O)/C(C#N)=C/c1cn(Cc2ccccc2)nc1-c1cccnc1,1.0,
C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@@H](O)C2CC2)C[C@@H](O)C[C@@H]1O,0.0,0.0
CCOC(=O)c1oc2nc(CC(C)C)c3c(c2c1N)CCCC3,1.0,
NS(=O)(=O)OCC1CC(n2ccc3c(NC4CCc5ccccc54)ncnc32)CC1O,,1.0
Cc1cc(C)cc(C(=O)NOCCCCCC(=O)NO)c1,0.0,0.0
CN1CCOC(c2ccccc2)c2ccccc2C1,0.0,0.0
CNC(=O)N(O)C1N(/N=C/c2cccs2)C(=S)SC1(C)C,1.0,
Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12,,1.0
COc1cc(/C=N\NC(=O)Cn2nnc3ccccc32)cc(OC)c1OC,1.0,
COc1ccc(C(C(=O)NCC2CCCO2)N(C(=O)Cn2nnc3ccccc32)c2ccc(NC(C)=O)cc2)c(OC)c1,1.0,
O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,0.0,0.0
OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,0.0,0.0
Cc1cccc(CN2CCN(C(=O)CCl)CC2)c1,1.0,
CCc1cc(-c2n[nH]c(C)c2-c2ccc3c(c2)OCCO3)c(O)cc1O,,1.0
O=C(O)c1cnc2n1CCc1ccccc1C2=C1CCN(CCc2ccc(OCc3ccc4ccccc4n3)cc2)CC1,,1.0
CC(=NNc1nnc2c(n1)[nH]c1c(C)cccc12)c1ccccn1,,1.0
O=C(N/N=C\c1c(O)ccc2ccccc12)c1cncc(Br)c1,1.0,
COc1ccc2c(OC3CC4C(=O)NC5(C(=O)O)CC5C=CCCCCCC(NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1,,1.0
CO[C@H]1C([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)NC(=O)CCl)CO2,0.0,0.0
CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,,1.0
CN1C(=O)CC(C)(c2ccccc2)C1=O,0.0,0.0
Cn1ccc(S(=O)(=O)N2CCCC(Nc3nccc(-c4c(-c5cccc(OCOP(=O)([O-])[O-])c5)nc5occn45)n3)C2)n1,,1.0
O=C1c2[nH]nc(-c3ccccc3O)c2C(c2ccccc2F)N1Cc1ccco1,1.0,
COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,0.0,0.0
OCCC#Cc1nc(-c2ccc(F)cc2)c(-c2ccncc2)n1CCCc1ccccc1,0.0,0.0
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,,1.0
Cc1ccc2c(c1)c1c(n2CC(O)CN2CCCCCC2)CCCC1.Cl,1.0,
COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,,1.0
O=C(c1ccc(F)cc1)N1CCC[C@H](c2nc(-c3ccc(F)cc3)no2)C1,0.0,0.0
CCOC(=O)c1c(NC(=O)CCl)sc(CN(C)C)c1-c1ccccc1.Cl,1.0,
O=C(O)c1ccccn1,0.0,0.0
NC(=O)CN1C(=O)C(O)(CC(=O)c2ccccc2O)c2ccccc21,1.0,
CC(NC(=O)CCl)c1ccc(Cl)c(Cl)c1,1.0,
O=C(O)CCc1cc(C(=O)c2ccc(OC3CCCC3)cc2O)ccc1OCc1ccc2c(O)noc2c1,0.0,0.0
Cl.N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,,1.0
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,0.0,0.0
Cc1cc(/C=C2\SC(=O)N(c3ccccc3)C2=O)c(C)n1-c1cccnc1,0.0,0.0
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,0.0,0.0
O=C1N=C(N2CCOCC2)CN1c1ccc(Cl)cc1,0.0,0.0
O=C(CCS(=O)(=O)c1ccccc1)N1CCN(c2ccc(F)cc2)CC1,1.0,
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O,0.0,0.0
N[C@H](Cc1c[nH]cn1)C(=O)O,0.0,0.0
CSc1nc2ccc3nc(NC(=O)C(c4ccccc4)c4ccccc4)sc3c2s1,0.0,0.0
Cc1ccc(OCC(=O)N/N=C/c2ccc([N+](=O)[O-])o2)cc1,1.0,
CC(C)Oc1ccc(-c2cnc3c(-c4ccnc5ccccc45)cnn3c2)cc1,0.0,0.0
CCCCCCCCCCCCCCCC(=O)OC(C)C,0.0,0.0
NCCOB(c1ccccc1)c1ccccc1,0.0,0.0
CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC,,1.0
C[C@@H]1CCCN1CCc1cc2cc(-c3ccc(C#N)cc3)ccc2o1,0.0,0.0
CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O,,1.0
N#Cc1c(N)nc(SCC(N)=O)c(C#N)c1-c1ccc(OCC2CC2)cc1,0.0,0.0
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H](CN1CCCC1)c1ccccc1,0.0,0.0
CC(C)CC(NC(=O)OCc1ccccc1)C(=O)N(CC(=O)C=[N+]=[N-])C(C(N)=O)C(C)C,,1.0
CCCCCCCCCCC(O)C1C=CC2C(=O)N(c3ccccc3)C(=O)C2N1Nc1ccc([N+](=O)[O-])cc1,0.0,0.0
Cl.Cn1cc(S(=O)(=O)c2ccc(Cl)cc2)c2cccc(N3CCNCC3)c21,,1.0
CC(C)(C)OC(=O)NCc1ccc(CNC(=O)c2[nH]cnc2C(=O)N[C@@H](Cc2ccccc2)C(=O)OCc2ccccc2)cc1,1.0,
CN1CCc2nc(C(=O)N[C@H]3C[C@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,0.0,0.0
CC(=O)Nc1nnc(S(N)(=O)=O)s1,0.0,0.0
CCC1C2CN(C(=O)C(C(C)(C)C)NC(=O)OC3CC3CCCCC(F)(F)c3nc4ccc(OC)cc4nc3O2)C1C(=O)NC1(C(=O)NS(=O)(=O)C2(C)CC2)CC1C(F)F,,1.0
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,,1.0
CCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,0.0,0.0
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.0,0.0
CCC(C)c1ccc(N(C(=O)c2ccco2)[C@H](C(=O)NC(C)(C)C)c2cccnc2)cc1.O=C(O)C(F)(F)F,1.0,
O=P(O)(O)O.c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,0.0,0.0
O=C1CNC(=O)CN1,0.0,0.0
N#Cc1ccc(N2CCCOCC2)cn1,1.0,
C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,1.0
NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2c[nH]c3cc(Cl)ccc23)cc1,,1.0
CC(CNS(=O)(=O)C(C)C)c1ccc(-c2ccc(CCNS(C)(=O)=O)cc2)cc1,,1.0
CN(C)C(=N)N=C(N)N.Cl,0.0,0.0
COc1ccccc1CCNC(=O)C(=O)NCC1OCCN1S(=O)(=O)c1ccc2c(c1)OCCO2,1.0,
Cc1cccc(/C=N/Nc2cc(N3CCOCC3)n3nc(-c4ccncc4)cc3n2)c1,0.0,0.0
C[C@@H]1NC(=O)c2cc([N+](=O)[O-])cc(I)c2NCCCC[C@@H](C(N)=O)NC(=O)[C@H](CC(N)=O)NC1=O,1.0,
CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,,1.0
CC(C)c1ccc(N(C(=O)c2csnn2)C(C(=O)NC2CCCC2)c2cccnc2)cc1,1.0,
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,0.0,0.0
O=C(Oc1ccc2ccc(=O)oc2c1)c1cccs1,1.0,
O=C(Nc1nc(-c2ccccc2)cs1)c1cccc([N+](=O)[O-])c1C(=O)O,1.0,
COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,,1.0
O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,,1.0
C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,0.0,0.0
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12,0.0,0.0
O=C(CCl)N1CCOC(c2ccc(F)cc2)C1,1.0,
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,,1.0
CCCn1nnc(NC(=O)COc2ccc(C3CCCCC3)cc2)n1,1.0,
COc1cc(NC(=O)C2CC(c3cccc(Br)c3)=NO2)cc(OC)c1OC,1.0,
N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O,,1.0
CC(C)(C)C1CCc2onc(C(=O)Nc3cccnc3)c2C1,1.0,
O=C1NC(=O)N(c2ccccc2F)C(=O)/C1=C/c1cn(CC(=O)N2CCOCC2)c2ccccc12,1.0,
CCCCCCCC/C=C\CCCCCCCC(=O)OC(CO)CO,0.0,0.0
Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,,1.0
C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,,1.0
NC[C@H]1CC[C@H](C(=O)O)CC1,0.0,0.0
CCOCC(O)CN1CCN(C(=O)c2cnc3n[nH]c(C)c3c2)CC1,1.0,
Cc1cccc(N2C(=O)CC(N(Cc3c(C)nn(C)c3C)C(=S)Nc3ccc(Cl)cc3)C2=O)c1,1.0,
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0.0,0.0
O=C(O)CSCC(=O)N(Cc1ccccc1)c1nc(-c2ccccc2)c(-c2ccccc2)s1,1.0,
O=c1c(-c2ccc(O)cc2)coc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12,0.0,0.0
O=C(O)c1ccc(CCCc2ccc(OCCc3ccc(F)cc3)cc2)o1,,1.0
CC(C)(O)C(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,0.0,0.0
CCCN(CCC)c1cc(C)nc2c(-c3cnc(N(C)C)cc3C)c(C)nn12,,1.0
O=[N+]([O-])c1cccc2c(Br)n[nH]c12,0.0,0.0
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,0.0,0.0
CC[C@@]12C(=O)N(c3cccc(F)c3)C(=O)N1[C@H](c1ccc(F)cc1)[C@@H]1C(=O)N(C3CCCCC3)C(=O)[C@@H]12,1.0,
COc1ccc(CCNCc2ccc(OC)c3ccccc23)cc1,,1.0
CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1.Cl.Cl,,1.0
c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,,1.0
Cc1c(C(=O)NCCCO)cnn1-c1nc(-c2cccc(C(F)(F)F)c2)cs1,0.0,0.0
COc1ccc(C(=O)c2ccccc2)c(O)c1,0.0,0.0
Cc1c(C(=O)Nc2ccc(N3CC(C)OC(C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,,1.0
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.0,0.0
COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1,0.0,0.0
Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,0.0,0.0
C/C(=C(/CCOC(=O)c1ccccc1)SS/C(CCOC(=O)c1ccccc1)=C(\C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,,1.0
C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N.Cl,,1.0
Cc1nc(-c2ccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)cc2)co1,1.0,
Cc1nc2ccc(Oc3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,0.0,0.0
CCC(C)CNCC(=O)N1CCc2sccc2C1COc1cccc(C)c1.Cl,,1.0
CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,,1.0
[O-][n+]1cccc(CO)c1,0.0,0.0
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,,1.0
CC1(C)C=Cc2c(c3c(c4c(=O)c(-c5ccc(O)c(O)c5)coc24)OC(C)(C)CC3)O1,,1.0
Cc1c(-c2ccnn2C)cc(C(=O)NCc2ccc(S(C)(=O)=O)cn2)c(=O)n1-c1cccc(C(F)(F)F)c1,0.0,0.0
CCc1cc2c(c(CC)n1)CCC(=O)N2Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.0,0.0
CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,0.0,0.0
O=C(Nc1ccc(Oc2ccc(Cl)cn2)c(Cl)c1)c1ccccn1,0.0,0.0
Cc1cccc(N2CCN(C(=O)c3cc(=O)[nH]c4ccccc34)CC2)c1C,1.0,
COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1-c1cnco1,0.0,0.0
CC(C)=CCc1c2c(c3occ(-c4ccc(O)cc4)c(=O)c3c1O)C=CC(C)(C)O2,,1.0
COc1cccc(C(C)NCCCc2ccccc2Cl)c1,,1.0
CN([C@@H](Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N1CCN(c2ccccc2)CC1)S(=O)(=O)c1cccc2cnccc12,0.0,0.0
Brc1ccc(NC2C3CC4CC(C3)CC2C4)cc1,0.0,0.0
CN(C)CCCN1c2ccccc2CCc2ccccc21,,1.0
O=C1NC(=O)C(=Cc2cccc(C(F)(F)F)c2)S1,,1.0
CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,,1.0
CCCCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)O,,1.0
C/C(Cn1nnc([N+](=O)[O-])n1)=N\NC(=O)c1ccc(Cl)c(Cl)c1,1.0,
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,,1.0
CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1.Cl,,1.0
CCNCCS(=O)(=O)NC[C@@]1(c2ccccc2)SC(NC(=O)C(C)(C)C)=NN1C(=O)C(C)(C)C,0.0,0.0
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n1-2,0.0,0.0
COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2cn(C)c3cnccc23)n1,,1.0
O=C1C(C2=NC(c3ccccn3)C3C(=O)N(c4ccccc4)C(=O)C23)=C(O)c2ccccc21,1.0,
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)OCC(=O)C(C)(C)C)C(C)(C)CCC1,,1.0
C[n+]1cccc(C(=O)O)c1,0.0,0.0
COCCOc1ccc2c(c1)ncn2-c1ccc2cccc(N3CCC(N)CC3)c2n1,0.0,0.0
O=C1Nc2nc(-c3c(O)cccc3OCC3CC3)cc(C3CCCNC3)c2CO1,,1.0
CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1,0.0,0.0
CCCc1c(C(C)C)cc(C(C)C)c(C(C)O)c1-c1ccc(F)cc1,,1.0
O=C(NCc1ccco1)C(c1ccco1)N(C(=O)Cn1nnc2ccccc21)c1ccc2c(c1)CCC2,1.0,
CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,0.0,0.0
CC(=O)N1CCN(CCOc2ccc(C3CCN(C4=Nn5c(nnc5C(F)(F)F)CC4)CC3)cc2)CC1,,1.0
C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.0,0.0
C[C@H](Cc1ccc(OCC(=O)O)cc1)NC[C@H](O)c1cccc(Cl)c1,0.0,0.0
C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.0,0.0
COc1nc(C)cnc1NS(=O)(=O)c1cccnc1-c1ccc(-c2nnco2)cc1,0.0,0.0
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2,0.0,0.0
CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)Cn1[nH]c(=O)c2c([N+](=O)[O-])cccc2c1=O)[C@@H](C)OCc1ccccc1)C(C)C,1.0,
CC(C)N(C)C(=O)C1CCN(C(=O)CCl)CC1,1.0,
CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12.[Na+],0.0,0.0
COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,0.0,0.0
Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,0.0,0.0
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,,1.0
NNC(=O)CN1C(c2ccccc2)=Nc2ccc(Br)cc2C1c1ccccc1,1.0,
CCN(CC)CCO[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCO[C@@]4(C)CC[C@@H]32)C1,,1.0
O=C1c2ccccc2C(=O)C1c1ccccc1,0.0,0.0
Cc1ccc(NC(=O)CN(C)C(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)cc1,1.0,
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0.0,0.0
Fc1ccccc1-c1nc2ccn(Cc3ccc(-c4ccc(C(F)(F)F)cc4C(F)(F)F)nn3)cc-2n1,0.0,0.0
c1cc(Cc2cnc[nH]2)ccn1,0.0,0.0
CS(=O)(=O)Cc1nc2ccccc2[nH]1,1.0,
CCN(c1cc(C#CCN2CCOCC2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)[C@H]1CC[C@H](N(C)CCOC)CC1,0.0,0.0
COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,0.0,0.0
Cc1cccc(C=NNc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,,1.0
O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CCCCC1)NC(=O)OCc1ccccc1,1.0,
O=C(O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12,0.0,0.0
Cc1ccc(-c2csc3ncnc(SCCC(=O)O)c23)cc1,0.0,0.0
COc1ccc(N2CCN(C(=O)c3cc(=O)[nH]c4ccccc34)CC2)cc1,1.0,
O=C(NCCc1ccncc1)NC1CCCCC1,1.0,
O=C(O)CCC(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)Nc1ccc([N+](=O)[O-])cc1,,1.0
Cc1ccc(Nc2cnn(C34CC5CC(CC(CC(=O)O)(C5)C3)C4)c(=O)c2Cl)cc1,1.0,
O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCN(Cc2cccc(Oc3ccccc3)c2)CC1,0.0,0.0
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,,1.0
O=C(Oc1cncc(Cl)c1)c1ccc(-c2ccc(Cl)cc2)o1,1.0,
Cc1ccc(NC(=O)c2ccc(CN3CCC(N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1ncc(-c2cncnc2)cn1,0.0,0.0
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O.Cl.Cl.O.O,,1.0
O=C(O)c1ccc(NC(=O)c2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2)cc1,1.0,
CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,0.0,0.0
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3cccc(O)c32)cc1,0.0,0.0
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)(C)O,0.0,0.0
CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3ncc(C#N)[nH]3)c(C3=CCCCC3)c2)CC1,,1.0
CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,,1.0
O=S(=O)(Cc1ccccc1)Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1,,1.0
Cc1cc(C)n(C(=O)c2ccc(C)c(Br)c2)n1,1.0,
Cn1cnc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NC(C)(C)C)c2cccnc2)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,1.0,
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,0.0,0.0
Nc1ccc(-c2ccc3ncc4ccc(=O)n(-c5cccc(C(F)(F)F)c5)c4c3c2)cn1,0.0,0.0
O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1,,1.0
CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,0.0,0.0
C=C(C)CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(O)C1C5.Cl.O,0.0,0.0
O=c1c(-c2ccccc2)c1-c1ccccc1,0.0,0.0
CC(C)CCN1c2nc(Nc3cc(F)c(O)c(F)c3)ncc2N(C)C(=O)C1C,0.0,0.0
O=C(Nc1cccnc1)c1cc(-c2ccnc(F)c2)ccc1OCc1ccccc1,,1.0
Cc1ccc(C(=O)c2c3ccccc3[n+]([O-])n2CCC(N)=O)cc1,1.0,
CC(=O)OC1CC2C(C)(C)C(=O)C=CC2(C)C2CCC3(C)C(=CC(=O)OC3c3ccoc3)C12C,,1.0
N[C@@H](C(=O)O)[C@@H]1CC(Cl)=NO1,0.0,0.0
NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,0.0,0.0
COc1cc2c(cc1OC)C(c1cc(Br)ccc1F)N(C(=O)CCl)CC2,1.0,
CC1(C)Cc2c(sc3nc(-c4cc5ccccc5o4)n(N)c(=O)c23)CO1,1.0,
CCNc1ccc(C#N)cn1,1.0,
O=C(CN1CCSCC1)N1CCc2[nH]c3ccc(Br)cc3c2C1,1.0,
O=C(Nc1ccc(NC(=O)c2cc(B(O)O)cc([N+](=O)[O-])c2)cc1)c1cc(B(O)O)cc([N+](=O)[O-])c1,1.0,
CCCN[C@@H]1CCc2c(OC)cccc2[C@@H]1C,0.0,0.0
O=C(O)c1ccc(O)c2ncccc12,0.0,0.0
CCOc1ccc(N(Cc2cc3ccc(C)cc3[nH]c2=O)S(=O)(=O)c2ccccc2)cc1,1.0,
C/C(=C(/CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,0.0,0.0
O=C1C(=O)N(CC2COc3ccccc3O2)c2ccccc21,1.0,
O.O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,,1.0
CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,0.0,0.0
NC(=O)CCn1c(C(=O)c2ccc(Cl)cc2)c2ccccc2[n+]1[O-],1.0,
COc1cccc2c1c(O)c(C(=O)N(C)c1ccc(C(F)(F)F)cc1)c(=O)n2C,0.0,0.0
CC(C)Oc1ccc(C(=O)N[C@H](CNC(=O)CN(C)C)Cc2ccc(-c3cn4cccc([C@H](C)O)c4n3)cc2)cc1Cl,0.0,0.0
CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,0.0,0.0
Clc1cccc(-n2nnnc2NCc2ccccc2Oc2ccccn2)c1Cl,0.0,0.0
CCOC(=O)c1c(C)oc2c1c1c(c3ccccc32)OCN(Cc2ccccn2)C1,1.0,
CC(=O)NCCCCCC(=O)O,0.0,0.0
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,0.0,0.0
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,0.0,0.0
CC(C)N1Cc2cc(S(C)(=O)=O)ccc2N(CCN2CC=C(c3c[nH]c4cc(F)ccc34)CC2)S1(=O)=O,0.0,0.0
